"","id","label","acta2","ap3b1","atp6v1f","c8orf33","cap2","chst4","creb3l2","ctnna1","dap3","dctn2","fam20b","gmfb","gnpat","hgs","hsph1","kpnb1","lage3","lsm2","nol7","parp1","parp12","plod3","plvap","polr2g","psmd4","ptcd1","ptprf","sae1","slc41a3","tfrc","thy1","vwf","znf207"
"66","GSM890438","case",11.3772745,9.803807884,9.88705698,9.615499313,10.09405492,6.684577628,9.005931657,10.44916824,9.303613499,9.726733298,8.697028195,9.547939199,8.440093508,9.789743796,8.53748623,10.05804138,9.2058843,10.63167729,11.77108342,9.554394802,8.046204421,9.132610989,7.653223495,10.01292473,6.835488295,9.012151699,11.08202078,10.69209142,8.527914621,10.85325863,7.513301976,10.08261455,8.924662979
"67","GSM890291","control",10.17461571,8.279324043,9.215942716,7.608757169,7.482615413,8.204539731,7.766256922,9.583891756,8.614009153,8.854763281,7.865155545,8.958315074,7.980437106,8.045974003,8.065893326,8.250255343,8.237526644,9.311740966,9.634565281,9.03380443,7.795238171,8.100671086,6.521440554,9.348473145,6.49146721,7.418068204,9.706571732,9.512806516,7.755506787,9.688767056,5.94537835,8.090416762,8.006115252
"68","GSM890473","case",10.73877482,9.216337181,10.56171165,8.92161314,8.868890212,7.800777328,9.091431672,10.99017252,8.9804722,9.828042015,9.961159096,10.2730285,8.645824083,10.45144439,8.088696081,9.903840542,7.233296432,10.38586078,9.695885593,10.77271124,8.903671692,9.864635523,8.814391841,10.85325863,6.599301542,8.887769318,10.99870887,10.38818922,8.379624114,11.2896968,9.39786164,9.744397548,9.461188343
"69","GSM890372","case",11.00343295,9.943672467,10.66506892,8.404071492,10.7800319,7.079348826,9.120817792,10.65733789,10.19615937,10.10080546,9.977669186,9.233342108,9.215114367,10.17555136,8.15021086,9.897619341,9.274324413,11.22211068,9.775684775,11.28381573,8.572029178,10.36564393,7.48664908,10.71358847,6.608490888,8.962580913,10.08261455,10.81330966,8.675465274,9.222871586,8.064031595,9.390473686,9.014809129
"70","GSM890466","case",10.47316965,8.721730596,9.852507633,9.310529876,11.10044407,6.438431112,8.830878807,10.76857066,9.314901889,9.662147111,8.874228428,9.444539709,8.643235952,10.44163018,8.629947141,10.48623362,8.923658631,10.57442235,11.32535917,10.10277868,8.0054149,8.682157084,7.640299476,10.00595004,6.778584785,9.042741492,11.01471458,10.89648131,9.28284698,10.54316728,7.400863627,9.559406485,8.756272745
"71","GSM890480","case",11.93103512,8.965509815,10.39385152,9.659025731,9.87489816,6.605463315,9.255840145,10.54190716,9.284607722,9.651271027,9.962919962,10.13126711,9.301669131,9.675444073,8.914080782,9.614077162,9.268323467,10.36564393,9.953795648,11.16433851,8.721730596,9.784108672,7.882042918,10.59795131,6.68436942,9.129145476,10.66128784,10.83728009,9.160104781,10.0989803,7.910748125,10.24262019,9.001942499
"72","GSM890524","case",9.838038634,10.02476205,10.78875304,8.700078098,9.642985704,6.353712435,10.22539589,10.89178621,9.364069402,9.36990013,9.999096152,9.978536523,9.379071628,10.1919095,9.359512655,10.28091401,8.278730491,10.13030144,10.78579466,11.18549973,9.683307698,9.784108672,7.55916161,10.46324368,6.447124344,8.903671692,11.64576278,11.02438132,8.824448278,10.41578431,7.637139726,10.0293839,9.272524815
"73","GSM890247","control",9.542256165,8.554327542,9.46625312,7.376292207,7.109870474,7.722307628,8.08995551,9.634565281,8.927140339,8.651686898,8.0559615,8.270760374,7.74817,8.041229524,7.791145356,8.725252127,8.230186462,8.593981976,9.476251847,8.722482714,7.527247292,8.49621575,6.380193328,9.221990018,6.61291299,7.608499999,9.00187075,9.036633628,7.576349882,11.67870562,6.14106482,8.146798718,7.979733014
"74","GSM890423","case",11.8496664,9.037313058,11.50246702,9.772319053,8.010522988,7.029732488,8.893653612,10.63293073,8.9203401,10.60574051,8.648751798,10.35505621,8.318381136,10.14319281,8.423547814,10.732783,10.71358847,10.42611497,9.66680408,11.03795195,8.71996264,9.608594864,7.873027332,10.59655034,6.605983599,8.349274036,9.682474855,11.77878403,8.655186386,10.68924095,9.201212641,9.419252604,9.699652839
"75","GSM890511","case",10.49601396,9.459137864,10.32224097,8.710206403,8.66089219,6.413347418,9.184561661,10.94553638,8.65819739,9.481406781,9.774908981,10.31233649,8.805355892,10.42508318,8.187855503,9.717450644,7.400357369,10.0989803,9.815709164,10.58041428,10.06883234,10.63702303,8.591068724,10.45398856,6.511631892,9.000884175,10.61117032,10.3339897,8.709747319,8.821153177,8.78621454,9.565935383,8.654336038
"76","GSM890161","control",9.784932351,8.707597422,9.539294638,7.517723183,7.272405905,9.230501699,7.972982574,10.12174617,8.810510626,8.795413806,8.014988291,8.804010581,7.626873619,8.239155727,8.26862136,8.492390548,8.404509596,8.988751649,8.808196398,9.227448643,7.758295573,8.886255368,6.699628296,9.307658775,6.636162026,7.653290926,9.310101056,9.691801248,7.681212214,9.572352024,6.729128507,8.611903904,8.226712579
"77","GSM890298","control",9.906233931,8.603875847,9.269204663,7.789437241,7.556004381,8.140512313,7.869831488,9.742621777,8.806960358,8.831747003,8.246482114,8.367498619,7.964750775,8.13027689,8.355363669,8.372667588,8.246902338,9.185595289,9.259412415,8.711635356,7.675527545,8.434217364,6.77292121,9.281183508,6.56143237,7.632930332,9.0706334,9.316685862,7.69022158,11.65312439,6.507747337,8.615570946,7.652205866
"78","GSM890293","control",9.039504604,8.180395097,8.9061341,7.779675144,7.273726193,7.540552798,8.039246649,9.778194218,8.327890129,8.589271425,8.095152267,8.147902389,8.026567391,8.762731379,8.337435403,8.757954956,8.113187873,9.033133855,9.56191412,8.78156071,7.425543907,8.446912901,6.502690592,9.321579249,6.660588665,7.88645016,10.31917604,9.551514484,7.930596165,8.024845565,5.767106377,8.103593867,7.607465303
"79","GSM890218","control",9.738563074,8.170329026,9.250424177,6.668233811,7.253353971,9.293884208,8.090416762,9.395482249,9.118690123,8.623007295,7.89109454,8.280165113,7.559634091,7.476987061,8.135442824,8.966603771,8.317195887,8.956956223,9.098033707,8.85154082,6.665373584,8.688766194,6.686233144,9.407558467,7.018752989,7.440212427,8.623551309,9.258570445,7.578527694,6.39903979,6.118607043,8.063641748,7.835032134
"80","GSM890302","control",9.83816835,8.81472259,9.165637005,7.783474235,7.21939422,8.074821013,8.441775195,9.90272146,8.927808514,8.836126585,8.196586492,8.233502496,7.964750775,8.08476227,7.816586549,8.759153257,8.3804124,9.288274566,9.518349616,8.914600991,7.510021203,8.749801406,6.816361518,9.211416941,6.747611734,7.501598963,9.514714151,9.436626669,7.788823869,8.212820071,6.82161336,9.244947457,8.076747049
"81","GSM890238","control",9.97762801,8.563929394,9.713628925,9.076196841,8.396217775,6.900757439,8.137809293,9.882442157,8.281843859,9.255264439,8.417164029,9.432128974,6.645563114,10.08284942,7.635822266,9.441169418,7.833236048,9.855200838,8.876249375,9.124596058,9.356908842,9.964151416,8.251529836,10.09883042,6.636332909,9.101913377,9.639892284,10.03011794,7.772410713,9.052578504,8.45874609,10.08154302,9.138519405
"82","GSM890557","case",8.737670513,9.57324471,10.66383669,9.500589194,10.39967436,6.441538394,10.17252477,11.52926201,9.847536628,10.18365228,9.177907962,10.05136213,8.879166445,9.786411992,9.1519712,9.870483452,10.07877059,10.53567618,10.5854947,11.01138136,9.494230838,9.86360847,7.593227448,10.24476676,6.75341103,8.929114603,10.31463665,11.26243151,9.358221592,9.304248351,8.018232279,6.381237722,9.565935383
"83","GSM890278","control",9.464403297,8.309628161,9.147676119,7.53097383,7.028983857,7.66273054,7.904789597,9.538360408,8.500193353,8.524943127,8.266864359,8.303893775,7.551639687,8.249407807,7.975282037,9.299610188,8.0071502,8.674207052,9.850420186,8.734988863,6.903923461,8.242822041,6.625459099,9.099523373,6.668818166,7.852635667,9.61470075,9.375551277,7.654628703,7.991396246,5.889203413,7.631168919,7.620865307
"84","GSM890335","case",9.775684775,9.899450069,10.51218108,8.518758377,9.907510858,6.701762745,9.490535548,11.15541438,10.46324368,9.828938082,10.18672538,9.106805342,8.860678643,10.29701054,9.489069459,9.672260169,9.496342764,9.741145092,10.15335687,10.54806052,8.448463206,10.42611497,8.472795964,9.937336124,6.43205756,8.465477641,10.52319208,10.28197154,8.800696986,9.698125563,8.077559105,9.574681465,9.163139946
"85","GSM890476","case",10.97903212,10.35289011,10.18772989,9.833845163,9.370549425,6.713107653,9.021264273,11.08708564,9.946491813,9.940855564,9.056347472,9.332393641,8.720854949,10.11937551,8.437017115,10.04446867,9.584914158,10.14917208,10.80019057,9.828042015,8.505063005,9.587030596,8.374508245,10.26675226,6.572915631,9.107409816,10.9666783,10.33839388,8.955991053,11.34987264,8.809331787,10.49860726,9.24072809
"86","GSM890490","case",9.843228294,10.26566936,10.41811919,9.589974266,10.0257015,6.968891186,9.002403208,11.20028685,10.85033231,9.850004798,9.766470397,9.23448333,9.74034437,9.781570393,9.430634932,10.94072511,10.58295929,10.72308356,11.10044407,11.2093868,8.808458599,10.29802323,7.058749352,10.83861495,6.708628107,8.355205243,10.66506892,11.49158404,8.918125413,11.52701937,7.519074858,7.737723276,9.373180316
"87","GSM890197","control",9.910776664,8.615054883,9.150646857,7.479039493,7.115485187,8.73219792,8.503931439,9.915383668,8.960241296,8.577233772,8.144763245,8.280543103,7.820103049,7.953763921,8.105106028,9.137065044,8.248943609,8.831110111,9.301185729,9.230501699,7.73131605,8.597607034,6.756683242,9.305992647,6.554085085,7.464669302,9.647410497,9.41011535,7.531894644,8.983415859,6.888514838,9.454425577,8.027378161
"88","GSM890343","case",11.69020016,10.13430612,10.62917394,7.847806581,8.486757141,6.55364134,9.584194722,10.90258434,9.125830862,9.770698223,9.399951013,9.892583881,8.043806594,9.082182201,9.269543349,9.145729689,9.745170777,9.729919859,9.587030596,9.833845163,8.666052249,10.2601534,8.541366915,9.915316271,6.687881544,8.247915999,10.26566936,10.66383669,8.34639913,9.939103886,9.042741492,11.80089042,9.079432491
"89","GSM890267","control",10.37438394,8.257738573,9.179494886,7.439078473,7.510529743,8.188214941,8.54107375,9.788284408,8.48595618,8.677962283,8.118809828,8.578909067,7.743652638,8.641295502,7.912755452,8.988751649,8.204971577,9.092398069,9.813982874,8.929041825,6.915718961,8.263462362,6.711956443,9.277807983,6.528678537,7.888596353,10.12174617,9.540206207,8.093344792,8.766823682,6.39308778,8.808196398,7.58665103
"90","GSM890344","case",11.09222693,9.678683113,9.812208671,8.271834213,9.421931613,7.002265233,10.26789,9.89169686,10.73732085,9.396502544,10.14719852,8.841804085,9.281614724,9.448507134,8.309795653,10.12636636,9.97942386,9.613336087,10.46812281,9.820631243,8.460587236,10.07585564,7.346004712,10.45398856,6.63464496,8.19814355,11.17836915,11.27425901,8.32548124,8.693112744,7.982006797,9.09254807,8.883628143
"91","GSM890170","control",10.80218929,8.715179967,9.916477781,7.439580422,7.221704932,9.012937677,8.623007295,9.713628925,8.839272096,9.081267212,8.361230028,8.502473139,7.376829608,8.341463784,7.880046883,9.229676175,8.390983861,8.905467452,9.673212752,9.497799108,7.914060423,8.915950603,7.076040095,9.171000756,6.632525284,7.638686077,9.762568243,9.478796647,7.688259071,9.551514484,6.908217328,9.93784186,8.047131877
"92","GSM890421","case",10.25793322,9.395227223,10.19615937,7.147567552,10.24140764,7.208465397,8.53069968,10.76718637,9.516931422,9.51976989,8.547964284,9.649782154,8.955991053,8.86498987,8.553991169,9.555173298,9.048711193,9.595092657,9.808753613,9.146264772,8.286252081,9.319806685,7.934825711,9.813894145,6.83635161,7.784387718,9.589192416,10.12729709,8.320158001,8.137797248,6.869176454,10.25254098,8.842804112
"93","GSM890522","case",9.68407221,9.750266693,9.718992791,8.552779281,9.403872942,6.556970491,9.017480047,9.957428518,8.9834239,9.255840145,8.608866127,9.681703989,8.829469771,8.72303687,8.854474847,9.296105742,9.341316438,9.589974266,9.819792673,9.389785475,8.75529923,9.119110309,7.025974046,9.928759444,6.472216854,8.306340062,10.69873407,10.72308356,8.53031112,10.97600345,7.287107409,9.395227223,9.116351145
"94","GSM890502","case",10.96987288,9.69510661,11.15190743,9.149010223,10.71629731,6.394632803,8.284557249,11.10556477,10.00490975,10.32572064,8.509798161,10.23073957,9.543838953,9.654435949,9.939103886,10.4123401,9.627359179,10.48505213,11.18737052,9.933964768,7.977678523,9.828042015,7.047250401,10.93926875,6.257072963,9.204171074,9.598053548,11.53809826,9.204735921,11.07866207,7.589044953,9.193371121,9.246842992
"95","GSM890262","control",8.963862525,8.40223758,9.357844049,7.667964018,6.979938169,7.655108879,8.045640063,9.525025629,8.800379321,8.760875413,8.280165113,8.416694212,7.909916532,7.883247194,7.880980174,9.029731224,8.427290586,8.804010581,9.493299352,8.536969213,7.229269453,8.005099673,6.637856097,9.526979893,6.737339425,7.406373634,9.651151976,9.289067866,7.371934777,7.039235646,6.040685389,6.965086513,7.948750185
"96","GSM890237","control",11.23468961,8.519003012,9.662553534,7.579971039,7.485892298,9.632477934,7.874194138,10.15166821,8.402741205,9.069934983,8.25653275,9.024731233,7.802317996,8.565847965,7.994750924,9.045924036,7.794637061,9.173280752,9.446165012,9.112086504,7.600437702,8.614553703,6.745595162,9.346010678,6.646488206,7.899681204,9.073449199,9.515617119,7.860764567,9.293065537,6.821750234,9.531913274,8.231901869
"97","GSM890283","control",9.653194236,8.190563058,9.264235988,7.789437241,7.417375282,8.042938605,7.833532729,9.780500984,8.267240099,8.817094281,8.335297889,8.844435999,7.569227378,8.376642478,8.459748209,9.093857592,8.024184179,9.066197394,9.567392693,9.18100244,7.773316402,8.513118571,6.646488206,8.990862186,6.463753746,7.890734756,9.90380659,9.813982874,7.54384067,8.461730532,6.756573813,8.354917236,8.077535671
"98","GSM890189","control",10.26887143,8.204106865,9.740690095,7.550857166,7.679866406,8.098464677,8.018134527,10.13276089,8.381239574,9.14533822,8.220206409,9.00187075,7.974942398,8.617277754,8.204539731,9.247946289,7.876589864,9.255264439,9.359481685,9.265058081,7.384957991,8.555792141,6.618363124,9.059782892,6.557847286,7.560152065,9.293884208,9.367201246,7.87012701,8.4991837,6.779425913,9.730858915,8.099931053
"99","GSM890248","control",9.808590368,10.05120747,10.30454779,7.902613759,9.536571163,5.913960642,9.608022309,11.20819939,10.02227993,9.267570152,9.824128765,9.213713176,8.988086925,9.46625312,8.804010581,9.450919635,7.471080158,9.194908943,10.36835651,10.84923126,9.467231979,10.01849983,7.358911513,9.541194409,6.682175312,8.157530318,9.709737484,9.718937258,8.200996597,10.26462763,7.515730865,9.889519304,8.93418709
"100","GSM890500","case",9.203571411,9.853407546,10.7540096,8.473975773,9.410529252,6.354772832,9.338047251,10.86385883,10.22024694,9.441857787,9.949216613,9.813053617,9.442485298,9.674638604,8.672018109,10.01292473,9.449215181,10.49601396,10.51218108,11.3520801,9.677094474,9.892583881,7.408092748,10.62286585,6.781758092,8.94056236,10.56301466,10.936306,9.077724925,11.45043632,6.748559594,9.280982845,9.217494338
"101","GSM890321","case",11.97171899,9.866714408,11.60712098,8.57242157,8.238670652,7.220785982,10.16500817,11.48069262,10.02338546,10.47884062,9.850004798,8.62365276,9.168148066,10.48742416,8.681954142,9.800046567,8.126176346,10.72858111,9.537125009,10.49911941,8.953807968,10.75057587,8.17992695,10.57548934,6.810473126,8.715607424,10.09698978,10.95217476,9.268959422,9.023878575,9.580813128,10.34962112,9.771528029
"102","GSM890282","control",9.978884912,8.195015347,9.131218773,7.461414406,7.234029341,7.570405037,7.765383476,9.606254013,8.476705301,8.707031095,8.169213003,8.496654231,7.492375538,8.153580992,7.603946266,8.492390548,8.271963626,9.398003411,9.341205429,8.672610387,7.504456385,7.970055486,6.572158255,9.269204663,6.683799722,7.698890619,9.574382836,9.349246435,7.703671433,11.54035726,6.035700637,7.991396246,7.832655878
"103","GSM890362","case",10.95864557,10.88874132,10.96031871,8.96979563,10.503524,6.352083714,9.810457096,11.58362599,10.14319281,10.3634792,9.196465837,10.08650979,9.211039941,9.838038634,10.13617986,10.01394651,8.299403611,10.67175059,11.47408487,10.39831649,10.40422488,10.06205791,8.492669902,10.21918366,6.60205583,8.854016188,9.604103939,10.63439231,8.806255409,10.70789729,9.11685498,9.974887257,9.721314833
"104","GSM890488","case",10.01588209,8.562188308,10.2179979,8.529546346,8.687513035,6.511824039,8.870332943,10.57916046,8.535930081,10.0417211,8.489592939,9.589974266,7.856775779,10.42055551,7.487041717,10.21691633,7.445602099,10.48859862,9.647590454,10.16547225,9.904750237,10.81330966,8.444714991,10.09109548,6.920661492,9.488287271,10.90258434,9.749455849,7.441270197,9.764821181,8.256967397,10.52939494,9.492020835
"105","GSM890191","control",10.29588486,8.77092975,9.763788928,7.628654926,7.797815663,9.066949426,8.465962232,10.32628508,8.810510626,9.40597102,8.246902338,8.639642807,8.083374503,8.253627342,8.163025193,9.346010678,8.089605796,9.386334028,9.215159257,9.338741831,7.596213966,9.057712124,6.979844756,9.53566655,6.496056359,7.569718437,9.590827162,9.624603928,8.037843788,8.355854786,7.897158529,10.1433385,8.32875315
"106","GSM890527","case",12.49390536,10.16547225,10.85180723,10.41124746,10.0649171,8.978986156,9.29857883,11.03616253,10.50975607,9.601758944,9.900395071,9.63980111,9.536080798,10.05717404,10.15929159,10.32816768,9.981236072,11.48924068,10.98674101,11.51589539,8.685251489,10.93185805,7.792472608,10.61519003,6.467618883,9.604103939,11.17130636,11.31335448,9.429956335,11.72168589,8.79234107,10.9666783,9.510646701
"107","GSM890416","case",11.8608137,9.825512282,10.76429703,9.468944623,9.236867769,9.18978483,9.929702277,10.21691633,10.25362586,9.970345062,9.382411715,9.215114367,9.425821713,8.995576944,10.32452063,9.87142615,10.95698762,10.2514909,10.19293631,10.39709071,8.256310402,10.10460734,7.51351383,10.69209142,6.689211071,8.420981966,10.12145684,11.88563896,8.639844857,9.5760814,8.698364906,7.948074862,9.455913537
"108","GSM890538","case",11.461201,8.954914763,10.90258434,8.482473914,8.155602227,6.863831625,9.648324342,10.28091401,9.209366106,9.503273247,9.470829887,8.904697812,7.984044816,10.08160314,8.743070798,9.039524839,8.381400792,9.486854881,9.343213647,9.897619341,8.975488546,10.37329863,9.130898328,10.78875304,6.854929443,9.453109158,9.999096152,10.45398856,8.537106476,10.19293631,8.842804112,11.8496664,8.813095666
